timestamp;buyer;seller;symbol;currency;price;quantity
63200;;;HYDROGEL_PACK;XIRECS;9950.0;5
63200;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;8
64200;;;VELVETFRUIT_EXTRACT;XIRECS;5245.0;6
64300;;;HYDROGEL_PACK;XIRECS;9933.0;4
65400;;;HYDROGEL_PACK;XIRECS;9930.0;4
65700;;;VELVETFRUIT_EXTRACT;XIRECS;5240.0;8
65900;;;HYDROGEL_PACK;XIRECS;9935.0;2
67700;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;4
68000;;;VEV_4000;XIRECS;1258.0;2
69500;;;HYDROGEL_PACK;XIRECS;9952.0;2
70500;;;VEV_4000;XIRECS;1232.0;1
73400;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;8
73400;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;6
73500;;;HYDROGEL_PACK;XIRECS;9966.0;3
74100;;;VEV_5300;XIRECS;42.0;3
74100;;;VEV_5400;XIRECS;14.0;3
74100;;;VEV_5500;XIRECS;6.0;3
74100;;;VEV_6000;XIRECS;0.0;3
74100;;;VEV_6500;XIRECS;0.0;3
74300;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;6
74400;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;4
76600;;;HYDROGEL_PACK;XIRECS;9995.0;3
77300;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;8
78300;;;VEV_4000;XIRECS;1229.0;3
78400;;;VELVETFRUIT_EXTRACT;XIRECS;5238.0;7
78500;;;HYDROGEL_PACK;XIRECS;10000.0;4
79000;;;HYDROGEL_PACK;XIRECS;9982.0;3
79800;;;HYDROGEL_PACK;XIRECS;9994.0;6
81300;;;HYDROGEL_PACK;XIRECS;9970.0;6
81700;;;HYDROGEL_PACK;XIRECS;9980.0;3
81900;;;HYDROGEL_PACK;XIRECS;9978.0;2
82300;;;HYDROGEL_PACK;XIRECS;9977.0;3
82300;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;3
83200;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;7
84300;;;VEV_4000;XIRECS;1243.0;1
84600;;;VELVETFRUIT_EXTRACT;XIRECS;5233.0;8
85300;;;VEV_5300;XIRECS;42.0;2
85300;;;VEV_5400;XIRECS;14.0;2
85300;;;VEV_5500;XIRECS;6.0;2
85300;;;VEV_6000;XIRECS;0.0;2
85300;;;VEV_6500;XIRECS;0.0;2
86100;;;VEV_5400;XIRECS;14.0;5
86100;;;VEV_5500;XIRECS;6.0;5
86100;;;VEV_6000;XIRECS;0.0;5
86100;;;VEV_6500;XIRECS;0.0;5
87900;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;3
88500;;;VELVETFRUIT_EXTRACT;XIRECS;5242.0;6
89300;;;VEV_4000;XIRECS;1232.0;3
89800;;;VEV_5300;XIRECS;45.0;4
89800;;;VEV_5400;XIRECS;15.0;4
89800;;;VEV_6000;XIRECS;0.0;4
89800;;;VEV_6500;XIRECS;0.0;4
91100;;;VELVETFRUIT_EXTRACT;XIRECS;5244.0;6
92000;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;8
92100;;;HYDROGEL_PACK;XIRECS;9955.0;4
92500;;;HYDROGEL_PACK;XIRECS;9956.0;2
93700;;;VELVETFRUIT_EXTRACT;XIRECS;5246.0;6
93800;;;VELVETFRUIT_EXTRACT;XIRECS;5246.0;7
94400;;;HYDROGEL_PACK;XIRECS;9974.0;4
97100;;;HYDROGEL_PACK;XIRECS;9950.0;2
98600;;;HYDROGEL_PACK;XIRECS;9962.0;2
99000;;;HYDROGEL_PACK;XIRECS;9961.0;3
100500;;;VELVETFRUIT_EXTRACT;XIRECS;5248.0;4
101400;;;HYDROGEL_PACK;XIRECS;9936.0;5
101500;;;HYDROGEL_PACK;XIRECS;9935.0;6
102500;;;VEV_4000;XIRECS;1235.0;1
102800;;;VEV_4000;XIRECS;1236.0;1
103100;;;HYDROGEL_PACK;XIRECS;9952.0;4
103500;;;HYDROGEL_PACK;XIRECS;9940.0;3
104400;;;VELVETFRUIT_EXTRACT;XIRECS;5252.0;6
107100;;;HYDROGEL_PACK;XIRECS;9952.0;5
107900;;;VELVETFRUIT_EXTRACT;XIRECS;5267.0;3
109000;;;VELVETFRUIT_EXTRACT;XIRECS;5265.0;12
109100;;;HYDROGEL_PACK;XIRECS;9957.0;2
110100;;;VELVETFRUIT_EXTRACT;XIRECS;5265.0;4
112000;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;3
112700;;;HYDROGEL_PACK;XIRECS;9948.0;2
113900;;;HYDROGEL_PACK;XIRECS;9956.0;2
115500;;;HYDROGEL_PACK;XIRECS;9937.0;3
118800;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;3
119400;;;HYDROGEL_PACK;XIRECS;9962.0;3
120300;;;VEV_5400;XIRECS;18.0;4
120300;;;VEV_5500;XIRECS;8.0;4
120300;;;VEV_6000;XIRECS;0.0;4
120300;;;VEV_6500;XIRECS;0.0;4
120700;;;HYDROGEL_PACK;XIRECS;9958.0;2
123300;;;VELVETFRUIT_EXTRACT;XIRECS;5262.0;7
125600;;;VELVETFRUIT_EXTRACT;XIRECS;5265.0;3
126000;;;HYDROGEL_PACK;XIRECS;9953.0;4
127200;;;VEV_5500;XIRECS;8.0;3
127200;;;VEV_6000;XIRECS;0.0;3
127200;;;VEV_6500;XIRECS;0.0;3
129100;;;VEV_4000;XIRECS;1275.0;3
129500;;;HYDROGEL_PACK;XIRECS;9967.0;6
129800;;;HYDROGEL_PACK;XIRECS;9951.0;4
130800;;;HYDROGEL_PACK;XIRECS;9946.0;5
131300;;;VELVETFRUIT_EXTRACT;XIRECS;5265.0;5
131800;;;VELVETFRUIT_EXTRACT;XIRECS;5261.0;5
132600;;;VELVETFRUIT_EXTRACT;XIRECS;5263.0;10
133100;;;VEV_4000;XIRECS;1253.0;3
133700;;;HYDROGEL_PACK;XIRECS;9948.0;4
134000;;;VELVETFRUIT_EXTRACT;XIRECS;5264.0;8
134500;;;HYDROGEL_PACK;XIRECS;9944.0;6
135200;;;VELVETFRUIT_EXTRACT;XIRECS;5264.0;8
135500;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;7
135900;;;VEV_5300;XIRECS;52.0;3
135900;;;VEV_5400;XIRECS;19.0;3
135900;;;VEV_5500;XIRECS;8.0;3
135900;;;VEV_6000;XIRECS;0.0;3
135900;;;VEV_6500;XIRECS;0.0;3
137000;;;VEV_4000;XIRECS;1252.0;3
137300;;;VEV_4000;XIRECS;1251.0;3
137600;;;VEV_4000;XIRECS;1269.0;3
137800;;;HYDROGEL_PACK;XIRECS;9942.0;3
138000;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;7
138100;;;HYDROGEL_PACK;XIRECS;9959.0;2
139700;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;8
140000;;;VELVETFRUIT_EXTRACT;XIRECS;5261.0;5
140100;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;4
141000;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;4
142000;;;VELVETFRUIT_EXTRACT;XIRECS;5262.0;6
144500;;;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
145500;;;VEV_5400;XIRECS;19.0;2
145500;;;VEV_5500;XIRECS;8.0;2
145500;;;VEV_6000;XIRECS;0.0;2
145500;;;VEV_6500;XIRECS;0.0;2
145600;;;HYDROGEL_PACK;XIRECS;9962.0;5
146500;;;HYDROGEL_PACK;XIRECS;9963.0;6
146700;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;7
147900;;;VEV_4000;XIRECS;1256.0;1
148000;;;HYDROGEL_PACK;XIRECS;9972.0;3
148300;;;VELVETFRUIT_EXTRACT;XIRECS;5265.0;4
150600;;;VEV_5300;XIRECS;53.0;2
150600;;;VEV_5400;XIRECS;20.0;2
150600;;;VEV_5500;XIRECS;8.0;2
150600;;;VEV_6000;XIRECS;0.0;2
150600;;;VEV_6500;XIRECS;0.0;2
150700;;;VELVETFRUIT_EXTRACT;XIRECS;5268.0;7
151100;;;HYDROGEL_PACK;XIRECS;9945.0;4
151200;;;HYDROGEL_PACK;XIRECS;9944.0;6
151400;;;VELVETFRUIT_EXTRACT;XIRECS;5261.0;7
152700;;;HYDROGEL_PACK;XIRECS;9944.0;5
153000;;;VEV_5400;XIRECS;18.0;4
153000;;;VEV_5500;XIRECS;7.0;4
153000;;;VEV_6000;XIRECS;0.0;4
153000;;;VEV_6500;XIRECS;0.0;4
154100;;;VEV_4000;XIRECS;1242.0;3
155900;;;HYDROGEL_PACK;XIRECS;9966.0;4
156200;;;VEV_4000;XIRECS;1237.0;1
156400;;;HYDROGEL_PACK;XIRECS;9949.0;6
159900;;;HYDROGEL_PACK;XIRECS;9961.0;3
161200;;;HYDROGEL_PACK;XIRECS;9956.0;6
163300;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;10
164000;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;5
164300;;;HYDROGEL_PACK;XIRECS;9973.0;5
165500;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;4
167300;;;HYDROGEL_PACK;XIRECS;9957.0;3
167600;;;VELVETFRUIT_EXTRACT;XIRECS;5249.0;6
167600;;;VEV_4000;XIRECS;1242.0;2
168400;;;VELVETFRUIT_EXTRACT;XIRECS;5248.0;3
168500;;;VEV_4000;XIRECS;1261.0;2
168700;;;VEV_4000;XIRECS;1260.0;1
170400;;;VEV_5400;XIRECS;17.0;5
170400;;;VEV_5500;XIRECS;7.0;5
170400;;;VEV_6000;XIRECS;0.0;5
170400;;;VEV_6500;XIRECS;0.0;5
170500;;;VEV_5300;XIRECS;46.0;3
170500;;;VEV_5500;XIRECS;7.0;3
170500;;;VEV_6000;XIRECS;0.0;3
170500;;;VEV_6500;XIRECS;0.0;3
170900;;;VEV_4000;XIRECS;1260.0;3
171400;;;HYDROGEL_PACK;XIRECS;9992.0;6
171700;;;VELVETFRUIT_EXTRACT;XIRECS;5248.0;7
172400;;;VEV_4000;XIRECS;1238.0;1
172500;;;VEV_5300;XIRECS;46.0;5
172500;;;VEV_5400;XIRECS;17.0;5
172500;;;VEV_5500;XIRECS;7.0;5
172500;;;VEV_6000;XIRECS;0.0;5
172500;;;VEV_6500;XIRECS;0.0;5
174200;;;HYDROGEL_PACK;XIRECS;9988.0;5
174400;;;HYDROGEL_PACK;XIRECS;9991.0;6
178000;;;HYDROGEL_PACK;XIRECS;9988.0;3
179200;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;4
180100;;;VELVETFRUIT_EXTRACT;XIRECS;5248.0;3
182100;;;HYDROGEL_PACK;XIRECS;10012.0;3
182800;;;HYDROGEL_PACK;XIRECS;10010.0;5
184200;;;VEV_4000;XIRECS;1251.0;3
185800;;;HYDROGEL_PACK;XIRECS;10040.0;4
187400;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;8
187600;;;VELVETFRUIT_EXTRACT;XIRECS;5235.0;5
188400;;;HYDROGEL_PACK;XIRECS;10021.0;4
188800;;;VELVETFRUIT_EXTRACT;XIRECS;5232.0;6
190100;;;VEV_5300;XIRECS;42.0;3
190100;;;VEV_5400;XIRECS;15.0;3
190100;;;VEV_5500;XIRECS;6.0;3
190100;;;VEV_6000;XIRECS;0.0;3
190100;;;VEV_6500;XIRECS;0.0;3
190600;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;6
190700;;;VELVETFRUIT_EXTRACT;XIRECS;5239.0;3
191100;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;8
192600;;;VELVETFRUIT_EXTRACT;XIRECS;5231.0;3
192800;;;HYDROGEL_PACK;XIRECS;10007.0;5
193400;;;HYDROGEL_PACK;XIRECS;10026.0;4
194200;;;VEV_4000;XIRECS;1247.0;2
194400;;;VELVETFRUIT_EXTRACT;XIRECS;5234.0;5
195200;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;3
195600;;;VEV_5300;XIRECS;41.0;3
195600;;;VEV_5400;XIRECS;14.0;3
195600;;;VEV_5500;XIRECS;6.0;3
195600;;;VEV_6000;XIRECS;0.0;3
195600;;;VEV_6500;XIRECS;0.0;3
196100;;;VELVETFRUIT_EXTRACT;XIRECS;5236.0;5
196700;;;VEV_4000;XIRECS;1225.0;1
197600;;;VELVETFRUIT_EXTRACT;XIRECS;5237.0;9
198900;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;5
199200;;;VELVETFRUIT_EXTRACT;XIRECS;5243.0;5
199400;;;HYDROGEL_PACK;XIRECS;10029.0;3
202300;;;VEV_4000;XIRECS;1252.0;3
202700;;;HYDROGEL_PACK;XIRECS;10033.0;5
203200;;;HYDROGEL_PACK;XIRECS;10014.0;6
203700;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;3
206200;;;VEV_5400;XIRECS;16.0;3
206200;;;VEV_6000;XIRECS;0.0;3
206200;;;VEV_6500;XIRECS;0.0;3
206600;;;VEV_4000;XIRECS;1255.0;1
206800;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;6
207600;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;4
210300;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;5
210600;;;HYDROGEL_PACK;XIRECS;9990.0;5
211100;;;HYDROGEL_PACK;XIRECS;9996.0;6
213700;;;VELVETFRUIT_EXTRACT;XIRECS;5259.0;5
214400;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;3
215000;;;VELVETFRUIT_EXTRACT;XIRECS;5249.0;4
216000;;;VEV_4000;XIRECS;1263.0;1
217100;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;4
217500;;;HYDROGEL_PACK;XIRECS;10011.0;4
217800;;;VEV_4000;XIRECS;1263.0;1
218500;;;HYDROGEL_PACK;XIRECS;10017.0;5
218900;;;HYDROGEL_PACK;XIRECS;10014.0;3
218900;;;VELVETFRUIT_EXTRACT;XIRECS;5249.0;8
221200;;;HYDROGEL_PACK;XIRECS;10011.0;5
221800;;;VELVETFRUIT_EXTRACT;XIRECS;5241.0;7
222900;;;VEV_4000;XIRECS;1236.0;3
223300;;;VEV_4000;XIRECS;1257.0;2
224100;;;VEV_4000;XIRECS;1258.0;2
225100;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;5
226100;;;HYDROGEL_PACK;XIRECS;9974.0;5
229100;;;VEV_4000;XIRECS;1258.0;1
230000;;;HYDROGEL_PACK;XIRECS;9998.0;4
230800;;;HYDROGEL_PACK;XIRECS;10007.0;3
235300;;;VEV_5400;XIRECS;16.0;3
235300;;;VEV_5500;XIRECS;7.0;3
235300;;;VEV_6000;XIRECS;0.0;3
235300;;;VEV_6500;XIRECS;0.0;3
235900;;;HYDROGEL_PACK;XIRECS;9998.0;3
237900;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;6
238200;;;HYDROGEL_PACK;XIRECS;10025.0;2
239400;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;6
239600;;;HYDROGEL_PACK;XIRECS;10006.0;4
239600;;;VELVETFRUIT_EXTRACT;XIRECS;5255.0;5
239700;;;HYDROGEL_PACK;XIRECS;10021.0;6
240200;;;VELVETFRUIT_EXTRACT;XIRECS;5258.0;3
240600;;;HYDROGEL_PACK;XIRECS;10013.0;3
241900;;;HYDROGEL_PACK;XIRECS;10005.0;2
242900;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;5
245600;;;VELVETFRUIT_EXTRACT;XIRECS;5256.0;6
248200;;;HYDROGEL_PACK;XIRECS;10025.0;5
248300;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;5
250500;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;4
250600;;;VEV_4000;XIRECS;1252.0;2
251200;;;VELVETFRUIT_EXTRACT;XIRECS;5262.0;8
251600;;;VEV_4000;XIRECS;1275.0;3
251900;;;VELVETFRUIT_EXTRACT;XIRECS;5263.0;14
252400;;;VELVETFRUIT_EXTRACT;XIRECS;5267.0;6
252500;;;HYDROGEL_PACK;XIRECS;9988.0;3
252500;;;VEV_5300;XIRECS;53.0;2
252500;;;VEV_5400;XIRECS;19.0;2
252500;;;VEV_5500;XIRECS;8.0;2
252500;;;VEV_6000;XIRECS;0.0;2
252500;;;VEV_6500;XIRECS;0.0;2
253900;;;VELVETFRUIT_EXTRACT;XIRECS;5266.0;3
254700;;;HYDROGEL_PACK;XIRECS;9997.0;5
255000;;;HYDROGEL_PACK;XIRECS;9980.0;4
255300;;;HYDROGEL_PACK;XIRECS;9973.0;2
255400;;;HYDROGEL_PACK;XIRECS;9973.0;3
258400;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;8
262200;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;4
262300;;;HYDROGEL_PACK;XIRECS;10005.0;4
262800;;;HYDROGEL_PACK;XIRECS;10008.0;2
263100;;;VEV_4000;XIRECS;1268.0;3
263900;;;VELVETFRUIT_EXTRACT;XIRECS;5257.0;7
265400;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;9
265600;;;VELVETFRUIT_EXTRACT;XIRECS;5248.0;5
265800;;;VELVETFRUIT_EXTRACT;XIRECS;5252.0;7
265900;;;VEV_4000;XIRECS;1240.0;1
266300;;;HYDROGEL_PACK;XIRECS;9999.0;4
266500;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;5
266600;;;HYDROGEL_PACK;XIRECS;9997.0;4
267400;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;3
268300;;;VEV_4000;XIRECS;1257.0;2
268700;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;5
269300;;;HYDROGEL_PACK;XIRECS;9973.0;3
269300;;;VELVETFRUIT_EXTRACT;XIRECS;5247.0;5
271600;;;VEV_4000;XIRECS;1248.0;1
272600;;;VELVETFRUIT_EXTRACT;XIRECS;5261.0;7
274600;;;HYDROGEL_PACK;XIRECS;9989.0;2
275300;;;VELVETFRUIT_EXTRACT;XIRECS;5259.0;8
275700;;;HYDROGEL_PACK;XIRECS;9996.0;2
276500;;;VELVETFRUIT_EXTRACT;XIRECS;5255.0;7
277400;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;4
278300;;;VELVETFRUIT_EXTRACT;XIRECS;5258.0;5
279600;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;4
280500;;;HYDROGEL_PACK;XIRECS;9973.0;2
281100;;;HYDROGEL_PACK;XIRECS;9952.0;3
281400;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;15
281500;;;VEV_4000;XIRECS;1267.0;1
282200;;;HYDROGEL_PACK;XIRECS;9979.0;2
282200;;;VELVETFRUIT_EXTRACT;XIRECS;5260.0;7
283400;;;VELVETFRUIT_EXTRACT;XIRECS;5259.0;7
285400;;;HYDROGEL_PACK;XIRECS;9965.0;5
286300;;;VELVETFRUIT_EXTRACT;XIRECS;5266.0;6
286600;;;VEV_4000;XIRECS;1277.0;2
288800;;;VEV_4000;XIRECS;1278.0;1
289100;;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;5
289200;;;VELVETFRUIT_EXTRACT;XIRECS;5266.0;11
290900;;;HYDROGEL_PACK;XIRECS;9965.0;3
291400;;;VELVETFRUIT_EXTRACT;XIRECS;5274.0;5
291800;;;VELVETFRUIT_EXTRACT;XIRECS;5270.0;5
292400;;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;8
292800;;;HYDROGEL_PACK;XIRECS;9951.0;6
295000;;;HYDROGEL_PACK;XIRECS;9959.0;5
296900;;;VELVETFRUIT_EXTRACT;XIRECS;5270.0;5
297100;;;HYDROGEL_PACK;XIRECS;9958.0;3
297400;;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;4
297500;;;VEV_4000;XIRECS;1262.0;1
301100;;;HYDROGEL_PACK;XIRECS;9966.0;3
301300;;;HYDROGEL_PACK;XIRECS;9967.0;2
302400;;;HYDROGEL_PACK;XIRECS;9936.0;6
304000;;;VEV_5400;XIRECS;19.0;3
304000;;;VEV_5500;XIRECS;8.0;3
304000;;;VEV_6000;XIRECS;0.0;3
304000;;;VEV_6500;XIRECS;0.0;3
304200;;;HYDROGEL_PACK;XIRECS;9944.0;2
306500;;;HYDROGEL_PACK;XIRECS;9967.0;5
307100;;;VEV_4000;XIRECS;1279.0;1
307500;;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;8
308000;;;HYDROGEL_PACK;XIRECS;9943.0;3
308100;;;HYDROGEL_PACK;XIRECS;9945.0;4
308100;;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;6
309500;;;VELVETFRUIT_EXTRACT;XIRECS;5268.0;4
310100;;;VEV_5400;XIRECS;20.0;5
310100;;;VEV_5500;XIRECS;8.0;5
310100;;;VEV_6000;XIRECS;0.0;5
310100;;;VEV_6500;XIRECS;0.0;5
310500;;;VELVETFRUIT_EXTRACT;XIRECS;5266.0;11
310600;;;VELVETFRUIT_EXTRACT;XIRECS;5264.0;3
313000;;;VELVETFRUIT_EXTRACT;XIRECS;5267.0;5
314500;;;VELVETFRUIT_EXTRACT;XIRECS;5251.0;4
316200;;;HYDROGEL_PACK;XIRECS;9939.0;5
317100;;;HYDROGEL_PACK;XIRECS;9929.0;4
318300;;;HYDROGEL_PACK;XIRECS;9950.0;4
318900;;;VELVETFRUIT_EXTRACT;XIRECS;5250.0;4
321900;;;VELVETFRUIT_EXTRACT;XIRECS;5253.0;7
322000;;;VEV_5400;XIRECS;16.0;2
322000;;;VEV_5500;XIRECS;7.0;2
322000;;;VEV_6000;XIRECS;0.0;2
322000;;;VEV_6500;XIRECS;0.0;2
322600;;;VEV_5200;XIRECS;98.0;4
322600;;;VEV_5500;XIRECS;7.0;4
322600;;;VEV_6000;XIRECS;0.0;4
322600;;;VEV_6500;XIRECS;0.0;4
323300;;;HYDROGEL_PACK;XIRECS;9956.0;5
323300;;;VEV_4000;XIRECS;1262.0;3
324100;;;VELVETFRUIT_EXTRACT;XIRECS;5254.0;7
